DISSONANCE ONSET_RATE SCALE SPECTRAL_CENTROID SPECTRAL_COMPLEXITY SPECTRAL_FLATNESS_DB SPECTRAL_KURTOSIS SPECTRAL_ROLL_OFF SPECTRAL_SKEWNESS SPECTRAL_SPREAD ZERO_CROSS_RATE 
0.856806043369	-0.725223430917	-2.0	-0.892411576086	-1.72	-1.45449568109	0.197889080483	-1.97005183865	0.852317607508	-1.98445987912	-1.98314472251	
1.72112321142	-0.212440632592	2.0	-0.7739017132	-1.96	-1.48069249315	-1.70440446589	-1.95575278525	-0.903018377524	-1.94600777196	-1.96141773515	
1.46702238339	-0.823791320002	-2.0	-1.09549955658	-1.84	-1.21730489426	-1.68727248175	-1.54343988893	-0.919934896091	-1.91845931835	-1.92607672424	
1.61226377914	0.0443265878136	2.0	0.180622023977	-0.84	-1.60333133251	-1.96610915241	-1.21324431655	-1.51456843496	-1.47233216428	-1.86205831233	
0.396581678248	-0.480541339591	2.0	1.03610587557	-1.88	-1.54379092125	-1.92491467914	-1.8201312562	-1.29546420824	-1.38410983943	-1.8651285828	
0.751348523951	0.485953065646	2.0	0.017212724511	-0.64	-1.53513892661	-1.67262969974	-1.95671526031	-0.710041861166	-1.84583503953	-1.94100909149	
1.80067317166	-0.175759638637	-2.0	0.310027637761	-0.96	-1.53050396798	-1.96296795266	-1.89346064213	-1.44800240171	-1.48711411619	-1.87345230167	
1.20368016656	0.337774933534	2.0	0.495804180592	-1.92	-1.54426750477	-1.97764656218	-0.940970545196	-1.57781548868	-1.3034169623	-1.82922050546	
1.37338259683	0.704585398524	2.0	1.24174692168	-2.0	-1.53313595691	-1.97406585866	-1.77962485307	-1.51339149716	-0.790357897921	-1.83656516655	
0.951403062735	-0.823791320002	2.0	-1.07197449845	-1.12	-1.26346139959	-1.80114992161	-1.91781963555	-1.08999164065	-1.954485201	-1.9592746965	
0.102179214136	0.583825797089	-2.0	0.0472508454934	0.96	-1.65536396808	-1.9196943783	-1.86773201856	-1.28702581818	-1.67200845117	-1.92104372831	
1.94017294983	-0.432526859042	2.0	-0.84924242086	0.24	-1.38348321458	-1.59838748779	-1.82497200004	-0.821457063504	-1.93422130554	-1.95875632879	
1.9631465371	-0.407136659648	2.0	-0.572742259546	-2.0	-1.33771204695	-1.98344323726	-1.08472854161	-1.62196612449	-1.72838074787	-1.88397352652	
1.7033948329	0.326909614332	-2.0	-0.0808430294414	-1.8	-1.52411225755	-1.78433142556	-1.93254214612	-0.970797011885	-1.83707406535	-1.9559988332	
1.73855445634	-0.664052842406	-2.0	0.0220452857105	1.68	-1.52857651863	-1.90960284021	-1.56589083091	-1.30490459534	-1.75911493799	-1.92076418618	
1.66061471114	-0.774883196702	2.0	-0.507657808262	-2.0	-1.37284296117	-1.97106270886	-1.05644181407	-1.61019006722	-1.76165544969	-1.85753998788	
0.413263861813	0.596059888519	-2.0	-1.06822923077	-2.0	-1.28466346923	-1.91447699972	-1.73629354049	-1.36592919004	-1.90906943454	-1.92425003625	
